D1CNTY,INTPTLAT,INTPTLONG,CASEKEY,start_year,FILEFY,D1ZIP,DISTRICT_NS,NOB,debt_limit,result,PRFILE,D1FPRSE,JOINT,D2FPRSE,ECRDTRS,DBTRTYP,CASETYP,org_chap,crnt_chap,cl_chap,SEQ,duration,duration_day,duration_weeks,duration_months,start,close,closed,assets,real_property,personal_property,liabilities,secured,unsecured1,unsecured2,debts,discharged,not_discharged,income_average,income_current,expenses_average,zip,latitude,longitude,lat,long
22113,29.789722,-92.291568,05364115179200,2011,2012,705480000,LAW,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2449,2449,349.857142857143,81,2011-12-29,2018-09-12,TRUE,671360.88,186566.2,484794.68,1131318.71,585956,0,545362.71,1131318.71,1131318.71,0,5600.6,0,4628.51,70548,29.8,-92.3,29.8,-92.3
22113,29.789722,-92.291568,05364145102900,2014,2014,705550000,LAW,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2569,2569,367,85,2014-08-20,2021-09-01,TRUE,433301.37,355000,78301.37,1565909.9,428283.46,0,1137626.44,1565909.9,1565909.9,0,486.53,0,6176.77,70555,30.08,-92.15,30.08,-92.15
22117,30.852144,-90.046253,053L29115296r2,2007,2007,704500000,LAE,NA,1500000,discharge,NA,n,n,NA,3,i,v,12,12,12,2,173,173,24.7142857142857,6,2007-05-30,2007-11-19,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,70450,30.92,-90.27,30.92,-90.27
22117,30.852144,-90.046253,053L29213830r1,2007,2007,704380000,LAE,NA,1500000,discharge,NA,n,y,n,1,i,v,12,12,12,1,173,173,24.7142857142857,6,2007-05-30,2007-11-19,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,70438,30.8,-90.1,30.8,-90.1
22117,30.852144,-90.046253,053L2091226700,2009,2009,704380000,LAE,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,1281,1281,183,42,2009-07-28,2013-01-29,TRUE,728702,646500,82202,538488.56,409318.83,0,129169.73,NA,NA,NA,2248.92,NA,2750,70438,30.8,-90.1,30.8,-90.1
22117,30.852144,-90.046253,053L2141328900,2014,2015,704260000,LAE,n,1500000,discharge,N,n,n,NA,A,i,v,12,13,13,0,1050,1050,150,34,2014-12-08,2017-10-23,TRUE,648927.18,496250,152677.18,993639.6,787249.15,154864.45,51526,993639.6,993639.6,0,7192,6221.62,7175,70426,30.9,-89.9,30.9,-89.9
22123,32.79248,-91.451998,05363073010100,2007,2007,712669340,LAW,n,1500000,discharge,N,n,y,n,A,i,v,12,13,13,0,948,948,135.428571428571,32,2007-01-29,2009-09-03,TRUE,67010,0,67010,324113.76,298024.96,0,26088.8,324113.76,324113.76,0,3750,0,3095,71266,32.7,-91.5,32.7,-91.5
22123,32.79248,-91.451998,05363053411300,2005,2006,712638055,LAW,NA,1500000,discharge,NA,n,y,n,A,i,v,12,12,12,0,1446,1446,206.571428571429,48,2005-12-19,2009-12-04,TRUE,360450,NA,360450,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71263,32.9,-91.4,32.9,-91.4
22123,32.79248,-91.451998,05363093124200,2009,2009,712637743,LAW,n,1500000,dismiss,N,n,n,NA,A,n,v,12,12,12,0,255,255,36.4285714285714,8,2009-06-12,2010-02-22,TRUE,50000,0,50000,825000,0,0,825000,825000,825000,0,0,0,0,71263,32.9,-91.4,32.9,-91.4
22123,32.79248,-91.451998,05363093124300,2009,2009,712637743,LAW,n,1500000,dismiss,N,n,n,NA,A,n,v,12,12,12,0,255,255,36.4285714285714,8,2009-06-12,2010-02-22,TRUE,50000,0,50000,825000,0,0,825000,825000,825000,0,0,0,0,71263,32.9,-91.4,32.9,-91.4
22123,32.79248,-91.451998,05363073010200,2007,2007,712669302,LAW,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,1922,1922,274.571428571429,64,2007-01-29,2012-05-04,TRUE,508743,317300,191443,646483.06,646483.06,0,0,646483.06,646483.06,0,3500,0,3444,71266,32.7,-91.5,32.7,-91.5
22123,32.79248,-91.451998,05363073104100,2007,2007,712638177,LAW,n,1500000,discharge,N,n,n,NA,A,u,v,12,12,12,0,1625,1625,232.142857142857,53,2007-08-06,2012-01-17,TRUE,1136464,48000,1088464,1529184.99,1507440.26,0,21744.73,1529184.99,1529184.99,0,0,0,0,71263,32.9,-91.4,32.9,-91.4
22123,32.79248,-91.451998,05363073077500,2007,2007,712637798,LAW,n,1500000,discharge,N,n,y,n,A,i,v,12,13,13,0,2078,2078,296.857142857143,68,2007-06-13,2013-02-19,TRUE,251769.8,128000,123769.8,636840.71,404809.85,36133,195897.86,636840.71,600707.71,36133,4340,0,4035.26,71263,32.9,-91.4,32.9,-91.4
22123,32.79248,-91.451998,05363083086200,2008,2008,712630000,LAW,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2441,2441,348.714285714286,80,2008-05-22,2015-01-27,TRUE,378862.5,263450,115412.5,912378.09,543912.13,0,368465.96,912378.09,912378.09,0,3052,3052,2684,71263,32.9,-91.4,32.9,-91.4
22123,32.79248,-91.451998,05363143091800,2014,2014,712668223,LAW,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,560,560,80,19,2014-05-28,2015-12-09,TRUE,625700,555000,70700,846500,515000,0,331500,846500,846500,0,6387.92,0,5015,71266,32.7,-91.5,32.7,-91.5
22123,32.79248,-91.451998,05363143137600,2014,2014,712668223,LAW,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,496,496,70.8571428571429,17,2014-07-31,2015-12-09,TRUE,0,0,0,355000,0,0,355000,355000,355000,0,0,0,0,71266,32.7,-91.5,32.7,-91.5
22123,32.79248,-91.451998,05363093102600,2009,2009,712637743,LAW,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,3411,3411,487.285714285714,112,2009-05-19,2018-09-20,TRUE,966301.86,146000,820301.86,2141073.23,2141073.23,0,0,2141073.23,2141073.23,0,5200.55,0,4785,71263,32.9,-91.4,32.9,-91.4
22123,32.79248,-91.451998,05363093102700,2009,2009,712637743,LAW,n,1500000,discharge,N,n,n,NA,A,u,v,12,12,12,0,3411,3411,487.285714285714,112,2009-05-19,2018-09-20,TRUE,1285226,300000,985226,2411053.93,2361588.67,0,49465.26,2411053.93,2411053.93,0,0,0,0,71263,32.9,-91.4,32.9,-91.4
22123,32.79248,-91.451998,05363173070100,2017,2017,712660000,LAW,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,798,798,114,26,2017-05-04,2019-07-11,TRUE,150819,0,150819,220721.15,185252.3,0,35468.85,220721.15,220721.15,0,4304.68,0,4195,71266,32.7,-91.5,32.7,-91.5
22123,32.79248,-91.451998,05363163038200,2016,2016,712630000,LAW,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,1464,1464,209.142857142857,48,2016-03-22,2020-03-25,TRUE,463650,320000,143650,518834,417938,0,100896,518834,518834,0,1780,0,1560,71263,32.9,-91.4,32.9,-91.4
22123,32.79248,-91.451998,05363173070200,2017,2017,712660000,LAW,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,1581,1581,225.857142857143,52,2017-05-04,2021-09-01,TRUE,196600,0,196600,400250.47,0,0,400250.47,400250.47,400250.47,0,0,0,0,71266,32.7,-91.5,32.7,-91.5
22123,32.79248,-91.451998,05363223044600,2022,2022,712630000,LAW,n,1500000,NA,N,n,y,n,A,i,v,12,12,NA,0,522,522,74.5714285714286,17,2022-04-26,2023-09-30,TRUE,188400,130000,58400,315902,0,0,315902,315902,315902,0,2685.22,NA,2795,71263,32.9,-91.4,32.9,-91.4
23003,46.727082,-68.649426,01001041174800,2004,2004,047739710,ME,NA,1500000,discharge,NA,n,n,NA,2,u,v,12,13,13,0,2551,2551,364.428571428571,84,2004-09-13,2011-09-08,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,04773,47.3,-68.2,47.3,-68.2
23003,46.727082,-68.649426,01001051012600,2005,2005,047570000,ME,NA,1500000,discharge,NA,n,n,NA,2,i,v,12,12,12,0,2625,2625,375,87,2005-01-26,2012-04-04,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,04757,46.7,-68.2,46.7,-68.2
23003,46.727082,-68.649426,01001071092500,2007,2008,047350000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,1567,1567,223.857142857143,52,2007-11-20,2012-03-05,TRUE,2273551,866000,1407551,1547875.52,1061775,33636.52,452464,NA,NA,NA,2500,NA,2500,04735,46.42,-67.85,46.42,-67.85
23005,43.808348,-70.330375,01002062002600,2006,2006,040790000,ME,n,1500000,discharge,N,n,y,n,B,i,v,12,13,13,0,1467,1467,209.571428571429,48,2006-02-03,2010-02-09,TRUE,0,NA,NA,1868,NA,NA,1868,NA,NA,NA,3614.47,NA,4750,04079,43.8,-70,43.8,-70
23005,43.808348,-70.330375,01002092067200,2009,2009,040380000,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,513,513,73.2857142857143,17,2009-05-11,2010-10-06,TRUE,204802,82500,122302,336655.55,310463,1359.4,24833.15,NA,NA,NA,5052.47,NA,4721.5,04038,43.7,-70.5,43.7,-70.5
23005,43.808348,-70.330375,01002092075400,2009,2009,040500000,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,819,819,117,27,2009-05-22,2011-08-19,TRUE,336439,255589,80850,343083.56,316571.35,0,26512.21,343083.56,343083.56,0,7000,NA,5590,04050,43.69,-70.15,43.69,-70.15
23005,43.808348,-70.330375,01002102020400,2010,2010,040920000,ME,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,231,231,33,8,2010-02-18,2010-10-07,TRUE,273925,199000,74925,538507.66,385099.99,0,153407.67,538507.66,538507.66,0,11970.13,NA,8295.13,04092,43.7,-70.35,43.7,-70.35
23005,43.808348,-70.330375,01002092065600,2009,2009,041052602,ME,n,1500000,dismiss,N,n,n,NA,B,i,v,12,12,12,0,1404,1404,200.571428571429,46,2009-05-07,2013-03-11,TRUE,261561.5,192500,69061.5,859733.76,163646,22639,673448.76,859733.76,837094.76,22639,4800,NA,4455.89,04105,43.75,-70.27,43.75,-70.27
23005,43.808348,-70.330375,01002142041700,2014,2014,041060000,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,300,300,42.8571428571429,10,2014-05-30,2015-03-26,TRUE,153700,145000,8700,275853,250000,0,25853,275853,275853,0,2131.4,0,2054,04106,43.63,-70.3,43.63,-70.3
23005,43.808348,-70.330375,01002112027800,2011,2011,041050000,ME,n,1500000,withheld,N,n,y,n,A,i,v,12,12,12,0,1888,1888,269.714285714286,62,2011-03-10,2016-05-10,TRUE,414200,290000,124200,327041.93,192340.93,10200,124501,327041.93,327041.93,0,17526.5,0,17076.5,04105,43.75,-70.27,43.75,-70.27
23005,43.808348,-70.330375,01002122039500,2012,2012,040690000,ME,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,1733,1733,247.571428571429,57,2012-04-06,2017-01-03,TRUE,0,NA,NA,1871.5,NA,850,1021.5,NA,NA,NA,NA,NA,NA,04069,43.89,-70.18,43.89,-70.18
23005,43.808348,-70.330375,01002152086200,2015,2016,040320000,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,389,389,55.5714285714286,13,2015-12-11,2017-01-03,TRUE,105170,91400,13770,65523.39,49071.69,0,16451.7,65523.39,65523.39,0,2209.58,0,1574,04032,43.86,-70.1,43.86,-70.1
23005,43.808348,-70.330375,01002162069800,2016,2017,040690000,ME,n,1500000,dismiss,Y,n,y,n,A,i,v,12,12,12,0,211,211,30.1428571428571,7,2016-12-06,2017-07-05,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,04069,43.89,-70.18,43.89,-70.18
23005,43.808348,-70.330375,01002122149000,2012,2013,040970000,ME,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2421,2421,345.857142857143,80,2012-11-30,2019-07-18,TRUE,272656,200000,72656,301427.98,281311.66,0,20116.32,301427.98,301427.98,0,11700,NA,11200,04097,43.85,-70.24,43.85,-70.24
23005,43.808348,-70.330375,01002132123200,2013,2014,040710000,ME,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2044,2044,292,67,2013-12-12,2019-07-18,TRUE,139378,120000,19378,228344,192505,18000,17839,228344,228344,0,3478.75,0,3037.52,04071,43.9,-70.5,43.9,-70.5
23005,43.808348,-70.330375,01002162048300,2016,2016,040320000,ME,n,1500000,dismiss,Y,n,n,NA,A,i,v,12,12,12,0,945,945,135,31,2016-08-22,2019-03-25,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,04032,43.86,-70.1,43.86,-70.1
23005,43.808348,-70.330375,01002152056900,2015,2015,041060000,ME,n,1500000,discharge,Y,n,n,NA,A,i,v,12,12,12,0,2181,2181,311.571428571429,71,2015-08-10,2021-07-30,TRUE,156325,144000,12325,283614,255000,0,28614,283614,283614,0,2615,0,1246,04106,43.63,-70.3,43.63,-70.3
23005,43.808348,-70.330375,01002142029200,2014,2014,040790000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2401,2401,343,79,2014-04-23,2020-11-18,TRUE,358100,260000,98100,374400,374400,0,0,374400,374400,0,4512,NA,3816,04079,43.8,-70,43.8,-70
23005,43.808348,-70.330375,01002162006400,2016,2016,040400000,ME,n,1500000,discharge,Y,n,n,NA,A,i,v,12,13,13,0,2356,2356,336.571428571429,77,2016-02-15,2022-07-29,TRUE,127271,115500,11771,218574,214000,0,4574,218574,218574,0,3243,0,3168.77,04040,44.1,-70.7,44.1,-70.7
23007,44.973012,-70.444727,01001111062500,2011,2011,049360000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,13,13,0,313,313,44.7142857142857,10,2011-05-06,2012-03-14,TRUE,738710,475000,263710,702665.83,534770.51,5483.42,162411.9,NA,NA,NA,2166.67,NA,2038,04936,45.3,-70.6,45.3,-70.6
23009,44.564906,-68.370703,01001031036300,2003,2003,046050000,ME,NA,1500000,discharge,NA,n,y,n,2,u,v,13,12,12,0,3089,3089,441.285714285714,101,2003-03-05,2011-08-19,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,04605,44.7,-68.4,44.7,-68.4
23009,44.564906,-68.370703,01001031095200,2003,2003,NA,ME,z,1500000,discharge,NA,NA,n,NA,2,u,v,12,12,12,0,3016,3016,430.857142857143,99,2003-05-16,2011-08-18,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.564906,-68.370703
23009,44.564906,-68.370703,01001101143800,2010,2010,046130000,ME,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,1735,1735,247.857142857143,57,2010-09-22,2015-06-23,TRUE,323765,127000,196765,513690.92,385076.43,9017,119597.49,513690.92,513690.92,0,17797.76,0,17125.35,04613,44.38,-68.04,44.38,-68.04
23009,44.564906,-68.370703,01001131053900,2013,2013,046850000,ME,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,567,567,81,19,2013-06-28,2015-01-16,TRUE,307300,200750,106550,351056.82,305476.76,0,45580.06,351056.82,351056.82,0,13400,0,12549.17,04685,44.2,-68.4,44.2,-68.4
23009,44.564906,-68.370703,01001141006600,2014,2014,046850000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,13,13,0,397,397,56.7142857142857,14,2014-01-29,2015-03-02,TRUE,128985.58,0,128985.58,177501.07,154489.07,0,23012,177501.07,177501.07,0,4858.12,0,3022.84,04685,44.2,-68.4,44.2,-68.4
23009,44.564906,-68.370703,01001091050100,2009,2009,046850000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,13,12,12,0,2575,2575,367.857142857143,85,2009-04-22,2016-05-10,TRUE,64398.52,0,64398.52,310317.4,161626,22462.83,126228.57,310317.4,287854.57,22462.83,3728.65,1423.58,2305.07,04685,44.2,-68.4,44.2,-68.4
23009,44.564906,-68.370703,01001111069900,2011,2011,046790000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2317,2317,331,76,2011-05-23,2017-09-25,TRUE,472615,312500,160115,469107.39,393472.74,24846.78,50787.87,469107.39,469107.39,0,14253,0,11888,04679,44.28,-68.34,44.28,-68.34
23009,44.564906,-68.370703,01001151034100,2015,2015,046850000,ME,n,1500000,dismiss,Y,n,y,n,A,i,v,12,12,12,0,769,769,109.857142857143,26,2015-05-26,2017-07-03,TRUE,303935.75,196850,107085.75,353313.54,299692,4832,48789.54,353313.54,353313.54,0,5110.13,0,4223.17,04685,44.2,-68.4,44.2,-68.4
23009,44.564906,-68.370703,01001131053800,2013,2013,046850000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2211,2211,315.857142857143,73,2013-06-28,2019-07-18,TRUE,121716,75750,45966,208724.53,204289,0,4435.53,208724.53,208724.53,0,8756,0,8030.88,04685,44.2,-68.4,44.2,-68.4
23009,44.564906,-68.370703,01001151023300,2015,2015,046130000,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,13,13,0,1470,1470,210,48,2015-04-14,2019-04-23,TRUE,118133,90000,28133,298615.17,179621.17,28443,90551,298615.17,298615.17,0,6303.95,12492.73,5328,04613,44.38,-68.04,44.38,-68.04
23009,44.564906,-68.370703,01001171014600,2017,2017,046850000,ME,n,1500000,dismiss,Y,n,n,NA,A,i,v,12,12,12,0,1335,1335,190.714285714286,44,2017-04-06,2020-12-01,TRUE,259860,196850,63010,383722.17,349071,0,34651.17,383722.17,383722.17,0,4650,0,3885.67,04685,44.2,-68.4,44.2,-68.4
23009,44.564906,-68.370703,01001201002200,2020,2020,046130000,ME,n,1500000,NA,Y,n,n,NA,A,i,v,12,13,NA,0,1353,1353,193.285714285714,44,2020-01-16,2023-09-30,TRUE,226975,183300,43675,416042.97,168447.55,4100,243495.42,416042.97,416042.97,0,6300,5768.47,5350,04613,44.38,-68.04,44.38,-68.04
23011,44.417012,-69.765764,01001021081000,2002,2002,NA,ME,z,1500000,dismiss,NA,NA,n,NA,2,i,v,12,12,12,0,2418,2418,345.428571428571,79,2002-05-06,2008-12-18,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.417012,-69.765764
23011,44.417012,-69.765764,01001181019600,2018,2018,043450000,ME,n,1500000,discharge,N,n,n,NA,B,u,v,12,13,13,0,946,946,135.142857142857,31,2018-04-18,2020-11-19,TRUE,342371.49,0,342371.49,2110070.74,1410000,88000,612070.74,2110070.74,2110070.74,0,NA,NA,NA,04345,44.2,-69.8,44.2,-69.8
23013,44.042045,-69.038514,01001091123000,2009,2009,048580000,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,625,625,89.2857142857143,21,2009-09-14,2011-06-01,TRUE,372350,225000,147350,453406.46,376175,22000,55231.46,NA,NA,NA,11500,11500,11300,04858,44.04,-69.15,44.04,-69.15
23013,44.042045,-69.038514,01001101005400,2010,2010,045474146,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,1219,1219,174.142857142857,40,2010-01-20,2013-05-23,TRUE,103620,0,103620,165269,149143,2300,13826,165269,165269,0,8500,0,7070,04547,44,-69.32,44,-69.32
23013,44.042045,-69.038514,01001081116000,2008,2009,048470000,ME,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,1878,1878,268.285714285714,62,2008-10-29,2013-12-20,TRUE,383994.77,325000,58994.77,476562.58,230210,0,246352.58,NA,NA,NA,10127,NA,9727,04847,44.25,-69.19,44.25,-69.19
23013,44.042045,-69.038514,01001121078900,2012,2012,048580000,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,533,533,76.1428571428571,17,2012-07-05,2013-12-20,TRUE,403235,190000,213235,405283.06,333327.34,0,71955.72,NA,NA,NA,4868,NA,5070,04858,44.04,-69.15,44.04,-69.15
23013,44.042045,-69.038514,01001101105500,2010,2010,048540000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,1819,1819,259.857142857143,59,2010-07-01,2015-06-24,TRUE,150755,120000,30755,8007.81,2240.24,0,5767.57,8007.81,8007.81,0,5500,NA,5324.91,04854,44.07,-69.08,44.07,-69.08
23013,44.042045,-69.038514,01001151059300,2015,2015,048600000,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,422,422,60.2857142857143,14,2015-08-19,2016-10-14,TRUE,30175,0,30175,401749.88,0,400378.88,1371,401749.88,401749.88,0,6040,0,3033,04860,43.9,-69.2,43.9,-69.2
23013,44.042045,-69.038514,01001141064000,2014,2014,045470000,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,1435,1435,205,47,2014-08-18,2018-07-23,TRUE,389450,173700,215750,249769.44,237945,0,11824.44,249769.44,249769.44,0,3125,NA,3091,04547,44,-69.32,44,-69.32
23013,44.042045,-69.038514,01001181002600,2018,2018,048430000,ME,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,78,78,11.1428571428571,3,2018-01-18,2018-04-06,TRUE,509000,509000,0,300000,300000,0,0,300000,300000,0,NA,NA,NA,04843,44.23,-69.1,44.23,-69.1
23013,44.042045,-69.038514,01001111151400,2011,2012,048590000,ME,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2668,2668,381.142857142857,87,2011-11-01,2019-02-20,TRUE,237314.7,165000,72314.7,281993.37,269075.58,0,12917.79,281993.37,281993.37,0,4383.79,0,2535,04859,44,-69.16,44,-69.16
23013,44.042045,-69.038514,01001131063500,2013,2013,048630000,ME,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2179,2179,311.285714285714,72,2013-07-30,2019-07-18,TRUE,289900,155000,134900,325672.02,218846,10870,95956.02,325672.02,325672.02,0,11085,0,10094,04863,44.08,-68.84,44.08,-68.84
23013,44.042045,-69.038514,01001131084900,2013,2014,048600000,ME,n,1500000,discharge,N,n,y,n,A,i,v,13,12,12,0,1968,1968,281.142857142857,64,2013-10-02,2019-02-21,TRUE,332537,238800,93737,392432.35,303928,0,88504.35,392432.35,392432.35,0,4670.89,4751.46,4731,04860,43.9,-69.2,43.9,-69.2
23013,44.042045,-69.038514,01001161001100,2016,2016,048550000,ME,n,1500000,discharge,Y,n,y,n,A,i,v,12,12,12,0,1626,1626,232.285714285714,53,2016-01-12,2020-06-25,TRUE,318437.76,190000,128437.76,397554.17,397554.17,0,0,397554.17,397554.17,0,4104.31,0,3897.27,04855,43.928,-69.256,43.928,-69.256
23013,44.042045,-69.038514,01001181027100,2018,2018,048630000,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,802,802,114.571428571429,26,2018-05-18,2020-07-28,TRUE,339100,132500,206600,532450.81,314745,75500,142205.81,532450.81,532450.81,0,4752,NA,4752,04863,44.08,-68.84,44.08,-68.84
23013,44.042045,-69.038514,01001181042300,2018,2018,048600000,ME,n,1500000,discharge,N,n,y,n,A,i,v,12,13,13,0,1082,1082,154.571428571429,36,2018-07-20,2021-07-06,TRUE,2800,0,2800,397820.06,39175,99920,258725.06,397820.06,397820.06,0,8030,NA,6003,04860,43.9,-69.2,43.9,-69.2
23013,44.042045,-69.038514,01001181050800,2018,2018,045470000,ME,n,1500000,discharge,Y,n,n,NA,A,i,v,12,12,12,0,911,911,130.142857142857,30,2018-08-28,2021-02-24,TRUE,192550,139000,53550,147268.04,142268.04,0,5000,147268.04,147268.04,0,3105.98,NA,3061.33,04547,44,-69.32,44,-69.32
23013,44.042045,-69.038514,01001141009300,2014,2014,048540000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2726,2726,389.428571428571,89,2014-02-10,2021-07-29,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,04854,44.07,-69.08,44.07,-69.08
23013,44.042045,-69.038514,01001161066400,2016,2017,048600000,ME,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,2518,2518,359.714285714286,82,2016-11-07,2023-09-30,TRUE,162223.82,95000,67223.82,269950.79,259950.79,10000,0,269950.79,269950.79,0,4350,0,3031,04860,43.9,-69.2,43.9,-69.2
23013,44.042045,-69.038514,01001231015600,2023,2023,048630000,ME,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,47,47,6.71428571428571,1,2023-08-14,2023-09-30,TRUE,515050,126500,388550,530954.25,484811.25,0,46143,530954.25,530954.25,0,2850,0,2500,04863,44.08,-68.84,44.08,-68.84
23013,44.042045,-69.038514,01001211003400,2021,2021,048630000,ME,n,1500000,dismiss,Y,n,n,NA,A,i,v,12,12,12,0,933,933,133.285714285714,31,2021-02-16,2023-09-07,TRUE,154200,132500,21700,439014.67,152184.06,70823.8,216006.81,439014.67,439014.67,0,5802,NA,3300,04863,44.08,-68.84,44.08,-68.84
23013,44.042045,-69.038514,01001201003600,2020,2020,048620000,ME,n,1500000,NA,N,n,n,NA,A,i,v,12,12,NA,0,1341,1341,191.571428571429,44,2020-01-28,2023-09-30,TRUE,566591.81,0,566591.81,586787.8,390456.23,0,196331.57,586787.8,586787.8,0,4833,NA,3329,04862,44.3,-69.3,44.3,-69.3
23015,43.994263,-69.514038,01001081078100,2008,2008,045760000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,13,13,0,1000,1000,142.857142857143,33,2008-08-05,2011-05-02,TRUE,145300,50000,95300,103972.22,95487,110.31,8374.91,NA,NA,NA,2000,3100,1100.01,04576,43.82,-69.67,43.82,-69.67
23015,43.994263,-69.514038,01001121077100,2012,2012,045380000,ME,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,454,454,64.8571428571429,15,2012-06-29,2013-09-26,TRUE,162182,0,162182,216066.39,196867.72,0,19198.67,216066.39,216066.39,0,6650,0,5762.23,04538,43.85,-69.63,43.85,-69.63
23015,43.994263,-69.514038,01001101050500,2010,2010,045760000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,1520,1520,217.142857142857,50,2010-04-05,2014-06-03,TRUE,168710,110000,58710,208293.21,189543.09,0,18750.12,208293.21,208293.21,0,6333,NA,6059.67,04576,43.82,-69.67,43.82,-69.67
23015,43.994263,-69.514038,01001111024500,2011,2011,045380000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,13,13,0,1060,1060,151.428571428571,34,2011-03-04,2014-01-27,TRUE,242870,185000,57870,387875.55,347399.55,18337,22139,387875.55,387875.55,0,6800.17,0,5640.17,04538,43.85,-69.63,43.85,-69.63
23015,43.994263,-69.514038,01001091136100,2009,2010,043420000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2410,2410,344.285714285714,79,2009-10-04,2016-05-10,TRUE,247675,195000,52675,1086880.71,669657.56,3000,414223.15,NA,NA,NA,7548,NA,6934,04342,44.08,-69.74,44.08,-69.74
23015,43.994263,-69.514038,01001101107100,2010,2010,043420000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,13,13,0,1980,1980,282.857142857143,65,2010-07-08,2015-12-09,TRUE,260140,240000,20140,265575.44,204988,0,60587.44,265575.44,265575.44,0,1481,0,1364.87,04342,44.08,-69.74,44.08,-69.74
23015,43.994263,-69.514038,01001121021600,2012,2012,045380000,ME,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2028,2028,289.714285714286,66,2012-03-07,2017-09-25,TRUE,44272,0,44272,97794.47,72618.76,9000,16175.71,97794.47,97794.47,0,3814,0,3121.5,04538,43.85,-69.63,43.85,-69.63
