DATE,DISTRICT,STATE,CIRCUIT,TOTAL_FILINGS,CHAP_7,CHAP_11,CHAP_12,CHAP_13,TOTAL_BUSINESS_FILINGS,BCHAP_7,BCHAP_11,BCHAP_12,BCHAP_13,TOTAL_NON_BUSINESS_FILINGS,NBCHAP_7,NBCHAP_11,NBCHAP_13
2016-06-30,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,2218,1398,26,2,791,68,38,16,2,11,2150,1360,10,780
2016-06-30,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,295,261,5,1,28,10,4,5,1,0,285,257,0,28
2016-06-30,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,1098,763,28,0,307,54,30,23,0,1,1044,733,5,306
2016-06-30,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,531,394,2,2,133,19,11,2,2,4,512,383,0,129
2016-06-30,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,640,436,49,0,148,74,16,49,0,2,566,420,0,146
2016-06-30,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,388,291,0,0,97,10,5,0,0,5,378,286,0,92
2016-06-30,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,574,185,6,0,383,17,7,4,0,6,557,178,2,377
2016-06-30,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,311,141,3,0,167,10,4,3,0,3,301,137,0,164
2016-06-30,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,386,195,1,0,190,11,9,1,0,1,375,186,0,189
2016-06-30,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,53,50,0,0,3,2,2,0,0,0,51,48,0,3
2016-06-30,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-30,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,1670,1368,4,0,298,34,25,4,0,5,1636,1343,0,293
2016-06-30,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,1470,1006,0,0,464,13,11,0,0,2,1457,995,0,462
2016-06-30,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,126,108,1,0,17,3,2,1,0,0,123,106,0,17
2016-06-30,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,201,172,0,1,28,3,2,0,1,0,198,170,0,28
2016-06-30,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,474,366,4,0,104,13,10,3,0,0,461,356,1,104
2016-06-30,OREGON,OREGON,NINTH CIRCUIT,768,590,4,0,174,23,14,4,0,5,745,576,0,169
2016-06-30,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,813,429,4,0,380,18,14,3,0,1,795,415,1,379
2016-06-30,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,430,272,3,0,155,10,7,3,0,0,420,265,0,155
2016-06-30,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,581,361,9,0,211,16,9,6,0,1,565,352,3,210
2016-06-30,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,905,382,25,4,494,39,11,20,4,4,866,371,5,490
2016-06-30,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,199,145,0,0,54,10,8,0,0,2,189,137,0,52
2016-06-30,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,550,215,2,0,333,10,7,2,0,1,540,208,0,332
2016-06-30,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,117,105,0,1,11,3,0,0,1,2,114,105,0,9
2016-06-30,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,957,494,2,0,461,14,11,2,0,1,943,483,0,460
2016-06-30,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,805,413,4,0,388,13,10,2,0,1,792,403,2,387
2016-06-30,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,1224,282,3,0,939,5,1,2,0,2,1219,281,1,937
2016-06-30,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,400,179,2,0,219,25,18,2,0,5,375,161,0,214
2016-06-30,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,986,393,17,0,574,67,46,16,0,3,919,347,1,571
2016-06-30,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,773,289,17,0,464,52,28,16,0,5,721,261,1,459
2016-06-30,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,639,302,13,0,324,40,23,13,0,4,599,279,0,320
2016-06-30,UTAH,UTAH,TENTH CIRCUIT,1059,671,4,0,384,30,20,4,0,6,1029,651,0,378
2016-06-30,VERMONT,VERMONT,SECOND CIRCUIT,50,37,1,0,12,3,2,1,0,0,47,35,0,12
2016-06-30,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,4,4,0,0,0,0,0,0,0,0,4,4,0,0
2016-06-30,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,1425,838,7,1,578,27,18,5,1,2,1398,820,2,576
2016-06-30,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,477,295,0,0,182,5,4,0,0,1,472,291,0,181
2016-06-30,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,297,219,0,0,78,3,3,0,0,0,294,216,0,78
2016-06-30,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,1016,704,8,0,304,31,25,6,0,0,985,679,2,304
2016-06-30,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,118,95,0,0,23,0,0,0,0,0,118,95,0,23
2016-06-30,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,193,168,1,0,24,7,4,1,0,2,186,164,0,22
2016-06-30,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,1114,734,0,2,378,15,10,0,2,3,1099,724,0,375
2016-06-30,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,352,290,5,2,55,20,13,3,2,2,332,277,2,53
2016-06-30,WYOMING,WYOMING,TENTH CIRCUIT,90,84,0,0,6,5,5,0,0,0,85,79,0,6
2016-07-31,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,624,126,0,0,498,3,2,0,0,1,621,124,0,497
2016-07-31,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,1050,497,0,0,553,8,8,0,0,0,1042,489,0,553
2016-07-31,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,372,101,4,0,267,6,2,3,0,1,366,99,1,266
2016-07-31,ALASKA,ALASKA,NINTH CIRCUIT,39,32,0,0,7,0,0,0,0,0,39,32,0,7
2016-07-31,ARIZONA,ARIZONA,NINTH CIRCUIT,1308,1073,22,0,213,41,22,16,0,3,1267,1051,6,210
2016-07-31,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,570,245,2,2,321,19,12,2,2,3,551,233,0,318
2016-07-31,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,217,103,1,1,112,8,3,1,1,3,209,100,0,109
2016-07-31,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,3365,2455,43,0,867,151,124,22,0,5,3214,2331,21,862
2016-07-31,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,1286,984,4,0,298,42,38,1,0,3,1244,946,3,295
2016-07-31,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,819,403,17,0,399,42,23,8,0,11,777,380,9,388
2016-07-31,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,668,534,2,0,132,33,27,2,0,4,635,507,0,128
2016-07-31,COLORADO,COLORADO,TENTH CIRCUIT,1017,819,7,0,191,35,26,6,0,3,982,793,1,188
2016-07-31,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,507,404,1,0,102,25,24,1,0,0,482,380,0,102
2016-07-31,DELAWARE,DELAWARE,THIRD CIRCUIT,188,112,27,0,48,35,7,27,0,0,153,105,0,48
2016-07-31,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,54,42,4,0,8,6,4,2,0,0,48,38,2,8
2016-07-31,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,2051,1385,19,1,646,69,48,14,1,6,1982,1337,5,640
2016-07-31,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,194,157,5,0,32,13,7,5,0,1,181,150,0,31
2016-07-31,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,1361,694,13,0,654,28,18,7,0,3,1333,676,6,651
2016-07-31,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,702,206,2,3,491,21,11,2,3,5,681,195,0,486
2016-07-31,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,2453,1251,11,0,1191,45,31,10,0,4,2408,1220,1,1187
2016-07-31,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,604,108,7,0,489,23,15,7,0,1,581,93,0,488
2016-07-31,GUAM,GUAM,NINTH CIRCUIT,10,8,0,0,2,0,0,0,0,0,10,8,0,2
2016-07-31,HAWAII,HAWAII,NINTH CIRCUIT,126,89,1,0,36,2,1,1,0,0,124,88,0,36
2016-07-31,IDAHO,IDAHO,NINTH CIRCUIT,321,289,1,0,31,11,10,1,0,0,310,279,0,31
2016-07-31,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,413,340,0,1,72,7,6,0,1,0,406,334,0,72
2016-07-31,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,3473,1840,6,0,1627,50,40,1,0,9,3423,1800,5,1618
2016-07-31,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,312,188,0,0,124,7,6,0,0,1,305,182,0,123
2016-07-31,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,766,532,1,0,233,9,8,1,0,0,757,524,0,233
2016-07-31,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,1196,803,2,0,391,14,8,2,0,4,1182,795,0,387
2016-07-31,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,151,137,0,0,14,5,5,0,0,0,146,132,0,14
2016-07-31,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,207,180,0,2,25,6,4,0,2,0,201,176,0,25
2016-07-31,KANSAS,KANSAS,TENTH CIRCUIT,541,312,4,1,224,15,7,3,1,4,526,305,1,220
2016-07-31,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,575,389,0,2,184,8,4,0,2,2,567,385,0,182
2016-07-31,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,580,378,0,0,202,9,7,0,0,2,571,371,0,200
2016-07-31,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,293,134,1,0,158,6,5,1,0,0,287,129,0,158
2016-07-31,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,135,56,2,0,73,9,3,2,0,0,126,53,0,73
2016-07-31,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,762,118,3,1,640,11,6,3,1,1,751,112,0,639
2016-07-31,MAINE,MAINE,FIRST CIRCUIT,121,101,1,0,19,6,5,1,0,0,115,96,0,19
2016-07-31,MARYLAND,MARYLAND,FOURTH CIRCUIT,1363,911,14,0,438,37,22,11,0,4,1326,889,3,434
2016-07-31,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,765,498,19,2,246,40,22,11,2,5,725,476,8,241
2016-07-31,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,1748,1365,7,3,373,25,15,5,3,2,1723,1350,2,371
2016-07-31,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,532,429,2,0,101,11,8,2,0,1,521,421,0,100
2016-07-31,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,701,577,3,0,121,24,20,3,0,1,677,557,0,120
2016-07-31,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,371,131,1,1,238,8,3,1,1,3,363,128,0,235
2016-07-31,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,513,256,4,0,253,17,13,4,0,0,496,243,0,253
2016-07-31,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,809,518,5,0,286,10,5,4,0,1,799,513,1,285
2016-07-31,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,655,443,3,0,209,8,4,3,0,1,647,439,0,208
2016-07-31,MONTANA,MONTANA,NINTH CIRCUIT,116,93,2,0,21,9,6,2,0,1,107,87,0,20
2016-07-31,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,299,205,1,0,93,5,3,1,0,1,294,202,0,92
2016-07-31,NEVADA,NEVADA,NINTH CIRCUIT,712,539,18,0,155,21,14,7,0,0,691,525,11,155
2016-07-31,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,132,97,1,0,34,4,3,1,0,0,128,94,0,34
2016-07-31,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,2015,1280,14,0,721,55,41,7,0,7,1960,1239,7,714
2016-07-31,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,283,264,1,0,18,5,5,0,0,0,278,259,1,18
2016-07-31,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,997,722,16,0,259,38,24,14,0,0,959,698,2,259
2016-07-31,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,504,402,1,0,101,16,14,1,0,1,488,388,0,100
2016-07-31,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,620,418,48,0,149,66,16,44,0,1,554,402,4,148
2016-07-31,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,285,205,1,0,79,7,6,1,0,0,278,199,0,79
2016-07-31,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,557,178,5,1,373,14,5,5,1,3,543,173,0,370
2016-07-31,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,318,128,1,0,189,11,9,1,0,1,307,119,0,188
2016-07-31,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,292,139,3,0,150,10,7,2,0,1,282,132,1,149
2016-07-31,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,52,44,0,0,8,2,2,0,0,0,50,42,0,8
2016-07-31,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-31,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,1471,1194,5,0,272,20,14,5,0,1,1451,1180,0,271
2016-07-31,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,1442,974,2,0,466,23,19,2,0,2,1419,955,0,464
2016-07-31,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,150,131,0,0,19,5,4,0,0,1,145,127,0,18
2016-07-31,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,197,175,0,0,22,3,3,0,0,0,194,172,0,22
2016-07-31,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,466,355,1,0,110,7,7,0,0,0,459,348,1,110
2016-07-31,OREGON,OREGON,NINTH CIRCUIT,733,570,3,0,160,21,17,3,0,1,712,553,0,159
2016-07-31,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,731,384,10,0,337,29,18,9,0,2,702,366,1,335
2016-07-31,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,410,259,0,0,151,6,5,0,0,1,404,254,0,150
2016-07-31,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,579,354,9,1,215,19,11,7,1,0,560,343,2,215
2016-07-31,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,842,356,13,3,470,26,8,12,3,3,816,348,1,467
2016-07-31,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,165,127,1,0,37,5,4,1,0,0,160,123,0,37
2016-07-31,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,610,231,5,1,373,15,9,5,1,0,595,222,0,373
2016-07-31,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,87,75,0,1,11,9,4,0,1,4,78,71,0,7
2016-07-31,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,865,442,1,0,422,9,6,0,0,3,856,436,1,419
2016-07-31,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,709,328,4,0,377,13,7,4,0,2,696,321,0,375
2016-07-31,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,1163,251,3,0,909,6,2,3,0,1,1157,249,0,908
2016-07-31,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,336,155,3,0,178,22,17,3,0,2,314,138,0,176
2016-07-31,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,929,405,11,1,512,48,37,9,1,1,881,368,2,511
2016-07-31,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,717,269,28,0,420,54,23,27,0,4,663,246,1,416
2016-07-31,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,637,291,15,0,331,47,33,13,0,1,590,258,2,330
2016-07-31,UTAH,UTAH,TENTH CIRCUIT,918,550,6,0,362,19,10,6,0,3,899,540,0,359
2016-07-31,VERMONT,VERMONT,SECOND CIRCUIT,41,33,0,0,8,4,3,0,0,1,37,30,0,7
2016-07-31,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,4,2,0,0,2,0,0,0,0,0,4,2,0,2
2016-07-31,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,1374,777,6,0,590,26,17,5,0,3,1348,760,1,587
2016-07-31,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,444,271,5,0,168,7,3,4,0,0,437,268,1,168
2016-07-31,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,326,243,0,1,82,4,2,0,1,1,322,241,0,81
2016-07-31,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,937,669,6,1,261,20,14,2,1,3,917,655,4,258
2016-07-31,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,111,93,3,0,15,4,0,3,0,1,107,93,0,14
2016-07-31,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,172,147,1,0,24,10,9,1,0,0,162,138,0,24
2016-07-31,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,971,650,2,1,318,21,14,2,1,4,950,636,0,314
2016-07-31,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,369,296,1,0,72,9,8,1,0,0,360,288,0,72
2016-07-31,WYOMING,WYOMING,TENTH CIRCUIT,114,101,0,0,13,3,3,0,0,0,111,98,0,13
2016-08-31,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,780,153,1,0,626,4,2,1,0,1,776,151,0,625
2016-08-31,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,1272,561,1,1,709,10,8,1,1,0,1262,553,0,709
2016-08-31,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,417,106,2,0,309,6,2,2,0,2,411,104,0,307
2016-08-31,ALASKA,ALASKA,NINTH CIRCUIT,33,28,0,0,5,2,1,0,0,1,31,27,0,4
2016-08-31,ARIZONA,ARIZONA,NINTH CIRCUIT,1387,1143,15,0,229,40,27,13,0,0,1347,1116,2,229
2016-08-31,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,641,277,1,0,363,13,11,1,0,1,628,266,0,362
2016-08-31,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,314,161,2,0,151,11,6,2,0,3,303,155,0,148
2016-08-31,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,3677,2634,37,1,1005,136,105,22,1,8,3541,2529,15,997
2016-08-31,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,1437,1091,7,1,338,52,37,4,1,10,1385,1054,3,328
2016-08-31,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,903,470,17,1,415,52,31,11,1,9,851,439,6,406
2016-08-31,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,706,541,3,0,162,22,17,3,0,2,684,524,0,160
2016-08-31,COLORADO,COLORADO,TENTH CIRCUIT,1134,910,5,0,219,26,21,5,0,0,1108,889,0,219
2016-08-31,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,487,393,11,0,83,29,17,11,0,1,458,376,0,82
2016-08-31,DELAWARE,DELAWARE,THIRD CIRCUIT,203,117,18,0,67,30,11,18,0,0,173,106,0,67
2016-08-31,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,75,48,7,0,20,8,1,6,0,1,67,47,1,19
2016-08-31,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,2254,1530,25,0,699,94,66,20,0,8,2160,1464,5,691
2016-08-31,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,230,182,4,0,44,15,11,4,0,0,215,171,0,44
2016-08-31,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,1582,851,29,0,702,49,25,23,0,1,1533,826,6,701
2016-08-31,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,779,243,2,0,534,11,6,2,0,3,768,237,0,531
2016-08-31,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,2865,1525,10,0,1330,58,47,10,0,1,2807,1478,0,1329
2016-08-31,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,693,116,3,1,573,8,4,3,1,0,685,112,0,573
2016-08-31,GUAM,GUAM,NINTH CIRCUIT,20,18,0,0,2,2,2,0,0,0,18,16,0,2
2016-08-31,HAWAII,HAWAII,NINTH CIRCUIT,129,77,0,0,52,5,4,0,0,1,124,73,0,51
2016-08-31,IDAHO,IDAHO,NINTH CIRCUIT,329,293,1,0,35,6,5,1,0,0,323,288,0,35
2016-08-31,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,449,368,0,0,81,10,8,0,0,2,439,360,0,79
2016-08-31,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,3875,2044,11,0,1820,65,50,11,0,4,3810,1994,0,1816
2016-08-31,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,331,216,1,1,113,7,4,1,1,1,324,212,0,112
2016-08-31,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,924,655,5,0,264,13,7,5,0,1,911,648,0,263
2016-08-31,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,1411,925,4,0,482,27,20,4,0,3,1384,905,0,479
2016-08-31,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,175,158,0,1,16,14,11,0,1,2,161,147,0,14
2016-08-31,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,205,177,0,0,28,4,3,0,0,1,201,174,0,27
2016-08-31,KANSAS,KANSAS,TENTH CIRCUIT,660,380,3,0,277,12,8,2,0,2,648,372,1,275
2016-08-31,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,665,455,2,0,208,8,7,1,0,0,657,448,1,208
2016-08-31,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,623,396,2,3,222,13,8,1,3,1,610,388,1,221
2016-08-31,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,303,129,0,0,174,7,6,0,0,1,296,123,0,173
2016-08-31,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,100,58,0,0,42,1,1,0,0,0,99,57,0,42
2016-08-31,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,811,141,7,1,662,16,6,7,1,2,795,135,0,660
2016-08-31,MAINE,MAINE,FIRST CIRCUIT,140,111,0,1,28,7,3,0,1,3,133,108,0,25
2016-08-31,MARYLAND,MARYLAND,FOURTH CIRCUIT,1544,1007,15,0,522,33,18,11,0,4,1511,989,4,518
2016-08-31,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,724,454,8,1,261,33,21,6,1,5,691,433,2,256
2016-08-31,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,1953,1507,6,1,439,27,17,6,1,3,1926,1490,0,436
2016-08-31,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,586,460,4,0,122,17,12,3,0,2,569,448,1,120
2016-08-31,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,819,688,2,2,127,31,27,2,2,0,788,661,0,127
2016-08-31,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,423,157,2,0,264,5,3,2,0,0,418,154,0,264
2016-08-31,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,637,334,0,0,303,13,13,0,0,0,624,321,0,303
2016-08-31,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,1073,651,2,0,420,22,14,2,0,6,1051,637,0,414
2016-08-31,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,693,469,2,0,221,10,6,2,0,1,683,463,0,220
2016-08-31,MONTANA,MONTANA,NINTH CIRCUIT,110,91,2,0,17,5,3,2,0,0,105,88,0,17
2016-08-31,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,336,198,2,1,135,9,5,2,1,1,327,193,0,134
2016-08-31,NEVADA,NEVADA,NINTH CIRCUIT,810,614,12,0,184,22,12,7,0,3,788,602,5,181
2016-08-31,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,137,100,3,0,34,9,7,2,0,0,128,93,1,34
2016-08-31,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,2261,1448,24,0,789,59,34,22,0,3,2202,1414,2,786
2016-08-31,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,307,275,2,0,30,11,9,2,0,0,296,266,0,30
2016-08-31,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,1071,795,9,0,267,35,26,8,0,1,1036,769,1,266
2016-08-31,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,492,391,2,1,98,10,6,2,1,1,482,385,0,97
2016-08-31,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,624,454,44,0,124,60,13,43,0,2,564,441,1,122
2016-08-31,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,345,241,3,0,101,12,5,3,0,4,333,236,0,97
2016-08-31,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,588,185,8,1,394,19,4,5,1,9,569,181,3,385
2016-08-31,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,393,155,2,0,236,9,7,2,0,0,384,148,0,236
2016-08-31,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,384,171,5,0,208,16,11,4,0,1,368,160,1,207
2016-08-31,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,69,56,0,0,13,3,3,0,0,0,66,53,0,13
2016-08-31,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-31,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,1777,1463,2,0,312,27,22,2,0,3,1750,1441,0,309
2016-08-31,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,1577,1072,1,0,504,22,15,1,0,6,1555,1057,0,498
