DATE,DISTRICT,STATE,CIRCUIT,TOTAL_FILINGS,CHAP_7,CHAP_11,CHAP_12,CHAP_13,TOTAL_BUSINESS_FILINGS,BCHAP_7,BCHAP_11,BCHAP_12,BCHAP_13,TOTAL_NON_BUSINESS_FILINGS,NBCHAP_7,NBCHAP_11,NBCHAP_13
2001-06-30,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,1742,1642,16,0,84,50,32,16,0,2,1692,1610,0,82
2001-06-30,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,4235,3565,3,0,667,54,47,3,0,4,4181,3518,0,663
2001-06-30,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,2153,1926,13,7,207,110,72,12,7,19,2043,1854,1,188
2001-06-30,WYOMING,WYOMING,TENTH CIRCUIT,778,739,2,0,37,13,11,2,0,0,765,728,0,37
2001-09-30,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,2081,898,4,0,1179,28,22,3,0,3,2053,876,1,1176
2001-09-30,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,5801,2432,24,3,3342,44,19,19,3,3,5757,2413,5,3339
2001-09-30,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,1688,700,4,0,984,15,5,3,0,7,1673,695,1,977
2001-09-30,ALASKA,ALASKA,NINTH CIRCUIT,355,316,2,0,37,22,16,2,0,4,333,300,0,33
2001-09-30,ARIZONA,ARIZONA,NINTH CIRCUIT,6419,5171,73,2,1173,186,101,66,2,17,6233,5070,7,1156
2001-09-30,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,3376,1758,6,3,1609,52,22,6,3,21,3324,1736,0,1588
2001-09-30,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,1802,1194,0,3,605,27,19,0,3,5,1775,1175,0,600
2001-09-30,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,20323,16765,105,2,3450,575,437,94,2,41,19748,16328,11,3409
2001-09-30,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,7375,6257,30,15,1072,316,185,28,15,87,7059,6072,2,985
2001-09-30,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,4607,3162,94,0,1351,328,163,90,0,75,4279,2999,4,1276
2001-09-30,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,3180,2509,17,1,653,49,32,15,1,1,3131,2477,2,652
2001-09-30,COLORADO,COLORADO,TENTH CIRCUIT,4702,4088,30,2,582,98,61,28,2,7,4604,4027,2,575
2001-09-30,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,2635,2221,20,0,394,36,19,17,0,0,2599,2202,3,394
2001-09-30,DELAWARE,DELAWARE,THIRD CIRCUIT,903,460,198,0,245,222,19,198,0,5,681,441,0,240
2001-09-30,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,569,375,4,0,190,9,5,2,0,2,560,370,2,188
2001-09-30,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,12049,8894,64,1,3090,259,156,58,1,44,11790,8738,6,3046
2001-09-30,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,1497,1197,13,2,285,20,4,12,2,2,1477,1193,1,283
2001-09-30,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,7696,5481,70,0,2144,180,112,67,0,0,7516,5369,3,2144
2001-09-30,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,4443,1815,5,7,2616,21,7,5,7,2,4422,1808,0,2614
2001-09-30,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,9719,4171,38,0,5510,227,113,33,0,81,9492,4058,5,5429
2001-09-30,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,3820,964,12,1,2843,33,13,11,1,8,3787,951,1,2835
2001-09-30,GUAM,GUAM,NINTH CIRCUIT,68,54,4,0,10,9,3,4,0,2,59,51,0,8
2001-09-30,HAWAII,HAWAII,NINTH CIRCUIT,1200,1062,11,0,127,22,11,11,0,0,1178,1051,0,127
2001-09-30,IDAHO,IDAHO,NINTH CIRCUIT,2043,1734,13,5,291,63,34,11,5,13,1980,1700,2,278
2001-09-30,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,3376,2877,15,6,478,47,27,14,6,0,3329,2850,1,478
2001-09-30,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,12139,8206,95,0,3838,213,110,93,0,10,11926,8096,2,3828
2001-09-30,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,2111,1481,6,3,621,157,112,6,3,36,1954,1369,0,585
2001-09-30,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,4580,3825,12,2,741,40,23,11,2,4,4540,3802,1,737
2001-09-30,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,7001,5470,27,1,1503,98,65,26,1,6,6903,5405,1,1497
2001-09-30,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,1006,964,3,2,37,48,41,3,2,2,958,923,0,35
2001-09-30,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,1741,1631,6,1,103,32,24,6,1,1,1709,1607,0,102
2001-09-30,KANSAS,KANSAS,TENTH CIRCUIT,3571,2886,9,11,665,52,29,7,11,5,3519,2857,2,660
2001-09-30,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,2790,2450,6,0,334,43,35,4,0,4,2747,2415,2,330
2001-09-30,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,3550,2880,14,1,655,38,23,14,1,0,3512,2857,0,655
2001-09-30,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,2497,1673,10,1,813,26,16,9,1,0,2471,1657,1,813
2001-09-30,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,928,634,7,0,287,12,6,6,0,0,916,628,1,287
2001-09-30,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,3501,1805,15,5,1676,121,73,15,5,28,3380,1732,0,1648
2001-09-30,MAINE,MAINE,FIRST CIRCUIT,1034,952,5,0,77,34,26,5,0,3,1000,926,0,74
2001-09-30,MARYLAND,MARYLAND,FOURTH CIRCUIT,8187,5562,53,0,2572,195,115,47,0,33,7992,5447,6,2539
2001-09-30,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,4079,3441,39,1,597,94,55,37,1,0,3985,3386,2,597
2001-09-30,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,7845,5365,45,0,2435,110,61,45,0,4,7735,5304,0,2431
2001-09-30,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,3255,2427,17,1,810,69,44,17,1,7,3186,2383,0,803
2001-09-30,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,4568,3765,18,4,781,458,356,18,4,80,4110,3409,0,701
2001-09-30,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,1967,1194,6,1,766,15,10,4,1,0,1952,1184,2,766
2001-09-30,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,3576,2239,6,1,1330,37,25,5,1,6,3539,2214,1,1324
2001-09-30,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,4077,2697,19,2,1359,70,45,18,2,5,4007,2652,1,1354
2001-09-30,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,3569,2868,13,1,687,47,24,13,1,9,3522,2844,0,678
2001-09-30,MONTANA,MONTANA,NINTH CIRCUIT,938,842,6,2,88,46,36,4,2,4,892,806,2,84
2001-09-30,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,1711,1416,7,15,273,35,12,7,15,1,1676,1404,0,272
2001-09-30,NEVADA,NEVADA,NINTH CIRCUIT,4604,3465,39,0,1100,93,49,37,0,7,4511,3416,2,1093
2001-09-30,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,838,747,9,0,82,69,59,9,0,1,769,688,0,81
2001-09-30,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,9645,6004,76,0,3565,161,89,72,0,0,9484,5915,4,3565
2001-09-30,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,2095,1822,19,2,252,145,108,18,2,17,1950,1714,1,235
2001-09-30,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,5672,4391,69,0,1212,97,28,67,0,2,5575,4363,2,1210
2001-09-30,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,3558,2908,13,2,634,108,73,11,2,21,3450,2835,2,613
2001-09-30,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,3280,2759,153,0,367,190,45,143,0,1,3090,2714,10,366
2001-09-30,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,3048,2356,14,0,678,88,58,12,0,18,2960,2298,2,660
2001-09-30,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,3426,1629,18,2,1777,55,21,17,2,15,3371,1608,1,1762
2001-09-30,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,2713,1064,16,0,1633,76,44,16,0,16,2637,1020,0,1617
2001-09-30,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,2247,1058,11,1,1177,29,18,10,1,0,2218,1040,1,1177
2001-09-30,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,542,521,0,3,18,27,24,0,3,0,515,497,0,18
2001-09-30,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,2,2,0,0,0,1,1,0,0,0,1,1,0,0
2001-09-30,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,8941,7447,25,0,1469,292,236,24,0,32,8649,7211,1,1437
2001-09-30,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,8653,6717,53,1,1882,156,83,51,1,21,8497,6634,2,1861
2001-09-30,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,1024,951,2,4,67,23,14,2,4,3,1001,937,0,64
2001-09-30,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,1430,1314,1,1,114,114,101,1,1,11,1316,1213,0,103
2001-09-30,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,3390,2843,12,16,519,82,51,12,16,3,3308,2792,0,516
2001-09-30,OREGON,OREGON,NINTH CIRCUIT,5733,4910,15,7,801,363,164,15,7,177,5370,4746,0,624
2001-09-30,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,5881,3258,30,2,2591,86,48,28,2,8,5795,3210,2,2583
2001-09-30,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,2782,2144,22,0,616,176,108,20,0,48,2606,2036,2,568
2001-09-30,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,3717,3094,32,1,590,110,74,27,1,8,3607,3020,5,582
2001-09-30,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,3347,1020,31,0,2296,92,42,28,0,22,3255,978,3,2274
2001-09-30,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,1095,1007,2,0,86,18,12,2,0,4,1077,995,0,82
2001-09-30,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,3452,1515,19,2,1916,35,18,15,2,0,3417,1497,4,1916
2001-09-30,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,672,649,1,0,22,37,33,1,0,3,635,616,0,19
2001-09-30,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,4769,2857,16,1,1895,95,55,15,1,24,4674,2802,1,1871
2001-09-30,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,3432,2085,26,0,1321,53,30,21,0,2,3379,2055,5,1319
2001-09-30,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,6742,1778,43,0,4921,63,18,36,0,9,6679,1760,7,4912
2001-09-30,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,2892,1538,13,1,1340,114,63,13,1,37,2778,1475,0,1303
2001-09-30,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,6588,3284,90,8,3206,275,157,90,8,20,6313,3127,0,3186
2001-09-30,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,4903,2795,77,1,2030,241,134,69,1,37,4662,2661,8,1993
2001-09-30,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,4377,2439,31,2,1905,154,97,29,2,26,4223,2342,2,1879
2001-09-30,UTAH,UTAH,TENTH CIRCUIT,5009,3236,17,0,1756,118,78,17,0,23,4891,3158,0,1733
2001-09-30,VERMONT,VERMONT,SECOND CIRCUIT,411,365,0,0,46,22,16,0,0,6,389,349,0,40
2001-09-30,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,18,11,2,0,5,6,5,1,0,0,12,6,1,5
2001-09-30,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,6891,4833,46,0,2012,78,35,43,0,0,6813,4798,3,2012
2001-09-30,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,2952,2468,10,3,470,173,140,9,3,20,2779,2328,1,450
2001-09-30,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,2360,1797,15,20,528,80,36,12,20,12,2280,1761,3,516
2001-09-30,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,6265,5025,38,0,1202,72,34,30,0,8,6193,4991,8,1194
2001-09-30,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,906,835,5,0,66,32,23,5,0,4,874,812,0,62
2001-09-30,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,1433,1362,11,0,60,47,34,10,0,3,1386,1328,1,57
2001-09-30,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,3461,2756,2,1,702,67,56,2,1,8,3394,2700,0,694
2001-09-30,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,1764,1538,17,5,204,139,101,16,5,17,1625,1437,1,187
2001-09-30,WYOMING,WYOMING,TENTH CIRCUIT,610,575,1,0,34,7,3,1,0,3,603,572,0,31
2001-12-31,ALABAMA MIDDLE,ALABAMA,ELEVENTH CIRCUIT,2096,902,4,0,1190,26,22,2,0,2,2070,880,2,1188
2001-12-31,ALABAMA NORTHERN,ALABAMA,ELEVENTH CIRCUIT,5998,2508,27,0,3463,50,27,20,0,3,5948,2481,7,3460
2001-12-31,ALABAMA SOUTHERN,ALABAMA,ELEVENTH CIRCUIT,1663,680,9,0,974,20,7,9,0,4,1643,673,0,970
2001-12-31,ALASKA,ALASKA,NINTH CIRCUIT,385,345,5,0,35,22,13,3,0,6,363,332,2,29
2001-12-31,ARIZONA,ARIZONA,NINTH CIRCUIT,6573,5223,74,0,1276,179,102,61,0,16,6394,5121,13,1260
2001-12-31,ARKANSAS EASTERN,ARKANSAS,EIGHTH CIRCUIT,3348,1673,4,0,1671,30,15,3,0,12,3318,1658,1,1659
2001-12-31,ARKANSAS WESTERN,ARKANSAS,EIGHTH CIRCUIT,1878,1258,8,0,612,25,12,6,0,7,1853,1246,2,605
2001-12-31,CALIFORNIA CENTRAL,CALIFORNIA,NINTH CIRCUIT,21326,17532,224,0,3567,711,455,217,0,36,20615,17077,7,3531
2001-12-31,CALIFORNIA EASTERN,CALIFORNIA,NINTH CIRCUIT,7766,6529,27,0,1210,320,220,27,0,73,7446,6309,0,1137
2001-12-31,CALIFORNIA NORTHERN,CALIFORNIA,NINTH CIRCUIT,4727,3291,79,0,1357,306,166,74,0,66,4421,3125,5,1291
2001-12-31,CALIFORNIA SOUTHERN,CALIFORNIA,NINTH CIRCUIT,3136,2461,23,0,652,66,45,21,0,0,3070,2416,2,652
2001-12-31,COLORADO,COLORADO,TENTH CIRCUIT,4555,3916,26,0,613,123,91,26,0,6,4432,3825,0,607
2001-12-31,CONNECTICUT,CONNECTICUT,SECOND CIRCUIT,2567,2165,25,0,377,38,19,18,0,1,2529,2146,7,376
2001-12-31,DELAWARE,DELAWARE,THIRD CIRCUIT,1177,464,477,0,236,495,13,477,0,5,682,451,0,231
2001-12-31,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC CIRCUIT,581,408,14,0,159,23,9,12,0,2,558,399,2,157
2001-12-31,FLORIDA MIDDLE,FLORIDA,ELEVENTH CIRCUIT,12119,8722,113,0,3284,301,150,106,0,45,11818,8572,7,3239
2001-12-31,FLORIDA NORTHERN,FLORIDA,ELEVENTH CIRCUIT,1420,1097,9,0,314,16,7,9,0,0,1404,1090,0,314
2001-12-31,FLORIDA SOUTHERN,FLORIDA,ELEVENTH CIRCUIT,7826,5443,83,0,2299,185,108,74,0,2,7641,5335,9,2297
2001-12-31,GEORGIA MIDDLE,GEORGIA,ELEVENTH CIRCUIT,4515,1780,21,1,2713,45,19,19,1,6,4470,1761,2,2707
2001-12-31,GEORGIA NORTHERN,GEORGIA,ELEVENTH CIRCUIT,10211,4189,57,0,5965,205,95,53,0,57,10006,4094,4,5908
2001-12-31,GEORGIA SOUTHERN,GEORGIA,ELEVENTH CIRCUIT,3832,987,8,1,2836,26,16,6,1,3,3806,971,2,2833
2001-12-31,GUAM,GUAM,NINTH CIRCUIT,93,78,1,0,14,6,5,1,0,0,87,73,0,14
2001-12-31,HAWAII,HAWAII,NINTH CIRCUIT,1187,1045,5,0,137,14,9,5,0,0,1173,1036,0,137
2001-12-31,IDAHO,IDAHO,NINTH CIRCUIT,1926,1637,22,0,267,86,52,17,0,17,1840,1585,5,250
2001-12-31,ILLINOIS CENTRAL,ILLINOIS,SEVENTH CIRCUIT,3588,3039,13,2,534,52,36,12,2,2,3536,3003,1,532
2001-12-31,ILLINOIS NORTHERN,ILLINOIS,SEVENTH CIRCUIT,13272,9156,73,0,4042,183,115,64,0,3,13089,9041,9,4039
2001-12-31,ILLINOIS SOUTHERN,ILLINOIS,SEVENTH CIRCUIT,2079,1434,3,0,642,141,99,2,0,40,1938,1335,1,602
2001-12-31,INDIANA NORTHERN,INDIANA,SEVENTH CIRCUIT,4783,3948,16,0,819,53,28,16,0,9,4730,3920,0,810
2001-12-31,INDIANA SOUTHERN,INDIANA,SEVENTH CIRCUIT,7491,5828,32,0,1631,128,85,31,0,12,7363,5743,1,1619
2001-12-31,IOWA NORTHERN,IOWA,EIGHTH CIRCUIT,997,950,5,0,42,37,30,5,0,2,960,920,0,40
2001-12-31,IOWA SOUTHERN,IOWA,EIGHTH CIRCUIT,1583,1483,1,0,99,25,21,1,0,3,1558,1462,0,96
2001-12-31,KANSAS,KANSAS,TENTH CIRCUIT,3245,2611,10,3,621,59,38,9,3,9,3186,2573,1,612
2001-12-31,KENTUCKY EASTERN,KENTUCKY,SIXTH CIRCUIT,2665,2299,6,0,360,45,37,6,0,2,2620,2262,0,358
2001-12-31,KENTUCKY WESTERN,KENTUCKY,SIXTH CIRCUIT,3528,2782,26,0,720,51,24,26,0,1,3477,2758,0,719
2001-12-31,LOUISIANA EASTERN,LOUISIANA,FIFTH CIRCUIT,2300,1567,25,0,708,60,35,25,0,0,2240,1532,0,708
2001-12-31,LOUISIANA MIDDLE,LOUISIANA,FIFTH CIRCUIT,823,550,5,0,268,7,3,4,0,0,816,547,1,268
2001-12-31,LOUISIANA WESTERN,LOUISIANA,FIFTH CIRCUIT,3195,1628,15,0,1552,115,67,15,0,33,3080,1561,0,1519
2001-12-31,MAINE,MAINE,FIRST CIRCUIT,1121,1032,4,1,84,24,18,4,1,1,1097,1014,0,83
2001-12-31,MARYLAND,MARYLAND,FOURTH CIRCUIT,8206,5444,46,0,2716,159,95,39,0,25,8047,5349,7,2691
2001-12-31,MASSACHUSETTS,MASSACHUSETTS,FIRST CIRCUIT,3855,3228,71,0,555,134,63,69,0,1,3721,3165,2,554
2001-12-31,MICHIGAN EASTERN,MICHIGAN,SIXTH CIRCUIT,8296,5557,38,0,2701,88,48,37,0,3,8208,5509,1,2698
2001-12-31,MICHIGAN WESTERN,MICHIGAN,SIXTH CIRCUIT,3460,2548,23,0,889,84,52,23,0,9,3376,2496,0,880
2001-12-31,MINNESOTA,MINNESOTA,EIGHTH CIRCUIT,4541,3746,8,0,787,406,337,8,0,61,4135,3409,0,726
2001-12-31,MISSISSIPPI NORTHERN,MISSISSIPPI,FIFTH CIRCUIT,1953,1211,12,0,730,29,17,12,0,0,1924,1194,0,730
2001-12-31,MISSISSIPPI SOUTHERN,MISSISSIPPI,FIFTH CIRCUIT,3447,2107,16,0,1324,34,21,12,0,1,3413,2086,4,1323
2001-12-31,MISSOURI EASTERN,MISSOURI,EIGHTH CIRCUIT,4295,2783,43,0,1468,87,40,42,0,4,4208,2743,1,1464
2001-12-31,MISSOURI WESTERN,MISSOURI,EIGHTH CIRCUIT,3410,2754,26,0,630,67,34,25,0,8,3343,2720,1,622
2001-12-31,MONTANA,MONTANA,NINTH CIRCUIT,920,791,5,1,123,30,20,5,1,4,890,771,0,119
2001-12-31,NEBRASKA,NEBRASKA,EIGHTH CIRCUIT,1719,1386,9,0,324,27,15,9,0,3,1692,1371,0,321
2001-12-31,NEVADA,NEVADA,NINTH CIRCUIT,4246,3107,35,0,1104,68,32,34,0,2,4178,3075,1,1102
2001-12-31,NEW HAMPSHIRE,NEW HAMPSHIRE,FIRST CIRCUIT,872,788,10,0,74,79,69,10,0,0,793,719,0,74
2001-12-31,NEW JERSEY,NEW JERSEY,THIRD CIRCUIT,9234,5762,86,0,3386,163,88,75,0,0,9071,5674,11,3386
2001-12-31,NEW MEXICO,NEW MEXICO,TENTH CIRCUIT,1983,1754,10,0,219,152,130,9,0,13,1831,1624,1,206
2001-12-31,NEW YORK EASTERN,NEW YORK,SECOND CIRCUIT,5587,4283,42,0,1262,78,38,39,0,1,5509,4245,3,1261
2001-12-31,NEW YORK NORTHERN,NEW YORK,SECOND CIRCUIT,3672,2890,29,0,753,98,45,29,0,24,3574,2845,0,729
2001-12-31,NEW YORK SOUTHERN,NEW YORK,SECOND CIRCUIT,3550,2890,241,1,409,294,49,234,1,1,3256,2841,7,408
2001-12-31,NEW YORK WESTERN,NEW YORK,SECOND CIRCUIT,3101,2327,13,1,759,68,41,11,1,14,3033,2286,2,745
2001-12-31,NORTH CAROLINA EASTERN,NORTH CAROLINA,FOURTH CIRCUIT,3632,1675,15,1,1941,59,39,14,1,5,3573,1636,1,1936
2001-12-31,NORTH CAROLINA MIDDLE,NORTH CAROLINA,FOURTH CIRCUIT,2884,1118,10,0,1756,65,47,10,0,8,2819,1071,0,1748
2001-12-31,NORTH CAROLINA WESTERN,NORTH CAROLINA,FOURTH CIRCUIT,2280,1116,8,0,1156,21,14,6,0,1,2259,1102,2,1155
2001-12-31,NORTH DAKOTA,NORTH DAKOTA,EIGHTH CIRCUIT,481,467,2,3,9,25,18,2,3,2,456,449,0,7
2001-12-31,NORTHERN MARIANAS,NORTHERN MARIANA ISLANDS,NINTH CIRCUIT,10,9,0,0,1,3,3,0,0,0,7,6,0,1
2001-12-31,OHIO NORTHERN,OHIO,SIXTH CIRCUIT,9232,7601,42,0,1589,298,217,42,0,39,8934,7384,0,1550
2001-12-31,OHIO SOUTHERN,OHIO,SIXTH CIRCUIT,8121,6248,33,0,1840,147,87,31,0,29,7974,6161,2,1811
2001-12-31,OKLAHOMA EASTERN,OKLAHOMA,TENTH CIRCUIT,1006,916,4,0,86,17,9,4,0,4,989,907,0,82
2001-12-31,OKLAHOMA NORTHERN,OKLAHOMA,TENTH CIRCUIT,1431,1291,16,0,124,123,97,16,0,10,1308,1194,0,114
2001-12-31,OKLAHOMA WESTERN,OKLAHOMA,TENTH CIRCUIT,3134,2626,11,0,497,59,42,11,0,6,3075,2584,0,491
2001-12-31,OREGON,OREGON,NINTH CIRCUIT,5603,4849,16,0,738,338,162,16,0,160,5265,4687,0,578
2001-12-31,PENNSYLVANIA EASTERN,PENNSYLVANIA,THIRD CIRCUIT,5458,3097,29,0,2332,64,36,25,0,3,5394,3061,4,2329
2001-12-31,PENNSYLVANIA MIDDLE,PENNSYLVANIA,THIRD CIRCUIT,2805,2151,15,0,639,216,144,14,0,58,2589,2007,1,581
2001-12-31,PENNSYLVANIA WESTERN,PENNSYLVANIA,THIRD CIRCUIT,3581,2993,27,0,561,71,41,25,0,5,3510,2952,2,556
2001-12-31,PUERTO RICO,PUERTO RICO,FIRST CIRCUIT,3451,1044,40,1,2366,104,40,34,1,29,3347,1004,6,2337
2001-12-31,RHODE ISLAND,RHODE ISLAND,FIRST CIRCUIT,1096,1003,0,0,93,14,14,0,0,0,1082,989,0,93
2001-12-31,SOUTH CAROLINA,SOUTH CAROLINA,FOURTH CIRCUIT,3857,1678,19,0,2160,41,23,18,0,0,3816,1655,1,2160
2001-12-31,SOUTH DAKOTA,SOUTH DAKOTA,EIGHTH CIRCUIT,675,645,1,0,29,35,29,1,0,5,640,616,0,24
2001-12-31,TENNESSEE EASTERN,TENNESSEE,SIXTH CIRCUIT,4824,2888,22,0,1914,96,55,22,0,19,4728,2833,0,1895
2001-12-31,TENNESSEE MIDDLE,TENNESSEE,SIXTH CIRCUIT,3739,2189,53,0,1497,83,34,45,0,4,3656,2155,8,1493
2001-12-31,TENNESSEE WESTERN,TENNESSEE,SIXTH CIRCUIT,6977,1773,24,1,5179,61,33,19,1,8,6916,1740,5,5171
2001-12-31,TEXAS EASTERN,TEXAS,FIFTH CIRCUIT,3114,1582,16,0,1516,100,49,16,0,35,3014,1533,0,1481
2001-12-31,TEXAS NORTHERN,TEXAS,FIFTH CIRCUIT,7289,3334,68,0,3886,281,183,65,0,32,7008,3151,3,3854
2001-12-31,TEXAS SOUTHERN,TEXAS,FIFTH CIRCUIT,5209,2609,137,0,2463,291,104,133,0,54,4918,2505,4,2409
2001-12-31,TEXAS WESTERN,TEXAS,FIFTH CIRCUIT,4609,2358,47,0,2204,166,90,43,0,33,4443,2268,4,2171
2001-12-31,UTAH,UTAH,TENTH CIRCUIT,4909,3063,29,0,1816,121,72,25,0,23,4788,2991,4,1793
2001-12-31,VERMONT,VERMONT,SECOND CIRCUIT,393,346,4,0,43,36,25,4,0,7,357,321,0,36
2001-12-31,VIRGIN ISLANDS,VIRGIN ISLANDS,THIRD CIRCUIT,9,2,0,0,7,1,0,0,0,1,8,2,0,6
2001-12-31,VIRGINIA EASTERN,VIRGINIA,FOURTH CIRCUIT,7338,5108,44,0,2186,73,40,32,0,1,7265,5068,12,2185
2001-12-31,VIRGINIA WESTERN,VIRGINIA,FOURTH CIRCUIT,2867,2435,5,0,427,126,100,5,0,21,2741,2335,0,406
2001-12-31,WASHINGTON EASTERN,WASHINGTON,NINTH CIRCUIT,2354,1814,20,0,520,90,56,16,0,18,2264,1758,4,502
2001-12-31,WASHINGTON WESTERN,WASHINGTON,NINTH CIRCUIT,6582,5324,44,0,1214,82,47,32,0,3,6500,5277,12,1211
2001-12-31,WEST VIRGINIA NORTHERN,WEST VIRGINIA,FOURTH CIRCUIT,910,843,2,0,65,22,18,2,0,2,888,825,0,63
2001-12-31,WEST VIRGINIA SOUTHERN,WEST VIRGINIA,FOURTH CIRCUIT,1343,1274,5,0,64,46,40,5,0,1,1297,1234,0,63
2001-12-31,WISCONSIN EASTERN,WISCONSIN,SEVENTH CIRCUIT,3432,2741,5,0,686,56,45,5,0,6,3376,2696,0,680
2001-12-31,WISCONSIN WESTERN,WISCONSIN,SEVENTH CIRCUIT,1836,1601,13,0,222,133,104,11,0,18,1703,1497,2,204
2001-12-31,WYOMING,WYOMING,TENTH CIRCUIT,528,491,3,0,34,6,4,2,0,0,522,487,1,34
